Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,BioProject,SRA Study,source_name,GEO_Accession (exp),TISSUE,Library Name,Genotype,TREATMENT,Strain,Cell_line,Cell_type,Age,Cultivar,BioSampleModel,molecule_subtype,sex,REPLICATE,experiment_type,Sample_Name,LINE,Isolate,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,dev_stage,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,External_Id,Submitter_Id,SAMPLE_TYPE,Ecotype,Fraction,Broker_name,common_name,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,TIME_POINT,Developmental_stage,Organism_part,BIOMATERIAL_PROVIDER,AssemblyName,growth_condition,Collection_Date,intentional_duplicate (run),Stage,Molecule,protocol,Experimental_Factor:_protocol (exp),PHENOTYPE,agent,genotype/variation,BREED,growth_protocol,disease,library_type,harvest_condition,Experimental_Factor:_organism (exp),Experimental_Factor:_organism_part (exp),performer,replicate_type,used_library?,Condition,Passages,Replica,TEMP,collected_by,Experimental_Factor:_environmental_stress (exp),Experimental_Factor:_time (exp),Batch,shRNA,Experimental_Factor:_genotype (exp),Biological_Replicate,sub_species,environmental_stress,Hours_post_infection,Individual,media,TIME,rna_fraction,rna_type,Isolation_Source,assay,Timepoint,sequencing,cell_subtype,genetic_modification,Harvest_method,rt_enzyme,total_rna_selection_method,stress,Experimental_Factor:_compound (exp),HOST,virus_strain,ip_antibody,siRNA,gender,substrain,material,disease_stage,rna_population,metastatic_capacity,clip_antibody,Lat_Lon,cell_line/type,Experimental_Factor:_growth_condition (exp),PASSAGE,manipulation,culture_method,drug_treatment,Growth_rate,tissue_type,CULTURE_COLLECTION,ethinicity,Experimental_Factor:_dose (exp),tissue_source,transgene,BARCODE,Experimental_Factor:_cell_line (exp),chloroplast_donor_strain,chloroplast_genome
SRR15404519,RNA-Seq,SAMN20695426,GEO,public,SRX11706682,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-08-13T00:00:00Z,GSM5511483,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2021-08-11T01:17:00Z,1,300,7553653800,2407475896,PRJNA753487,SRP331914,acute myeloid leukemia cells,GSM5511483,,,,sh-NC,,Molm13,,,,,,,,,,,,,,,,,,,,,,,,RNA-seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15404520,RNA-Seq,SAMN20695428,GEO,public,SRX11706683,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-08-13T00:00:00Z,GSM5511484,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2021-08-11T01:31:00Z,1,300,7460443800,2337895344,PRJNA753487,SRP331914,acute myeloid leukemia cells,GSM5511484,,,,Sh-Speptide,,Molm13,,,,,,,,,,,,,,,,,,,,,,,,RNA-seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15404521,RNA-Seq,SAMN20695430,GEO,public,SRX11706684,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-08-13T00:00:00Z,GSM5511485,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-08-12T03:40:00Z,1,300,7959547200,2502662725,PRJNA753487,SRP331914,acute myeloid leukemia cells,GSM5511485,,,,Sh-Speptide,,Molm13,,,,,,,,,,,,,,,,,,,,,,,,RNA-seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15424374,RNA-Seq,SAMN20592068,GEO,public,SRX11652327,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2022-06-06T00:00:00Z,GSM5503731,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2021-08-14T11:53:00Z,1,150,20277700500,7985105610,PRJNA715464,SRP311222,Ddx3xb mutant+ddx3xb?N 4h ribo-seq,GSM5503731,zebrafish embryos,,Ddx3xb-/Ddx3xb-,,,,,4 hpf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15424375,RNA-Seq,SAMN20592070,GEO,public,SRX11652328,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2022-06-06T00:00:00Z,GSM5503732,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2021-08-13T16:46:00Z,1,150,12644985900,4952468488,PRJNA715464,SRP311222,Ddx3xb mutant+ddx3xb?N 4h ribo-seq,GSM5503732,zebrafish embryos,,Ddx3xb-/Ddx3xb-,,,,,4 hpf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658093,RNA-Seq,SAMN25078302,ROCKEFELLER UNIVERSITY,public,SRX13826150,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824009,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-01-18T20:07:00Z,1,77,2730003386,1081414027,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5824009,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658094,RNA-Seq,SAMN25078303,ROCKEFELLER UNIVERSITY,public,SRX13826149,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824008,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-18T20:02:00Z,1,77,2471993847,978594209,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5824008,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658095,RNA-Seq,SAMN25078304,ROCKEFELLER UNIVERSITY,public,SRX13826148,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824007,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-01-18T20:02:00Z,1,77,2854219626,1126414340,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5824007,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658096,RNA-Seq,SAMN25078305,ROCKEFELLER UNIVERSITY,public,SRX13826147,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824006,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-18T20:03:00Z,1,77,2694072784,1060557977,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5824006,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658097,RNA-Seq,SAMN25078306,ROCKEFELLER UNIVERSITY,public,SRX13826146,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824005,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-18T20:03:00Z,1,77,2750779850,1080961392,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5824005,HRasG12V:TgfbrIIfl/fl_S51_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658098,RNA-Seq,SAMN25078307,ROCKEFELLER UNIVERSITY,public,SRX13826145,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824004,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-01-18T20:02:00Z,1,76,2415274826,964955381,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5824004,HRasG12V:TgfbrIIfl/fl_S51_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658099,RNA-Seq,SAMN25078308,ROCKEFELLER UNIVERSITY,public,SRX13826144,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824003,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-18T20:05:00Z,1,77,2642312465,1051506426,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5824003,HRasG12V:TgfbrIIfl/fl_S51_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658100,RNA-Seq,SAMN25078309,ROCKEFELLER UNIVERSITY,public,SRX13826143,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824002,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-01-18T20:05:00Z,1,77,2709798730,1073891193,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5824002,HRasG12V:TgfbrIIfl/fl_S51_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658101,RNA-Seq,SAMN25078310,ROCKEFELLER UNIVERSITY,public,SRX13826142,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824001,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-18T20:02:00Z,1,77,2468674405,985983508,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5824001,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,Vehicle,,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658102,RNA-Seq,SAMN25078311,ROCKEFELLER UNIVERSITY,public,SRX13826141,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5824000,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-18T20:02:00Z,1,78,2570043179,1012372300,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5824000,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,Vehicle,,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658103,RNA-Seq,SAMN25078312,ROCKEFELLER UNIVERSITY,public,SRX13826140,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823999,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-18T20:03:00Z,1,77,2638893695,1046031342,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5823999,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,Vehicle,,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658104,RNA-Seq,SAMN25078313,ROCKEFELLER UNIVERSITY,public,SRX13826139,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823998,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-01-18T20:03:00Z,1,78,2585259821,1020819022,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5823998,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,Vehicle,,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658105,RNA-Seq,SAMN25078314,ROCKEFELLER UNIVERSITY,public,SRX13826138,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823997,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-01-18T20:03:00Z,1,77,2698455208,1063438936,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5823997,HRasG12V:TgfbrIIfl/fl_S51_Myctag,Vehicle,,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658106,RNA-Seq,SAMN25078315,ROCKEFELLER UNIVERSITY,public,SRX13826137,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823996,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-01-18T20:00:00Z,1,77,2483021360,979366890,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5823996,HRasG12V:TgfbrIIfl/fl_S51_Myctag,Vehicle,,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658107,RNA-Seq,SAMN25078316,ROCKEFELLER UNIVERSITY,public,SRX13826136,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823995,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-01-18T20:08:00Z,1,77,2477920406,986751540,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5823995,HRasG12V:TgfbrIIfl/fl_S51_Myctag,Vehicle,,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658108,RNA-Seq,SAMN25078317,ROCKEFELLER UNIVERSITY,public,SRX13826135,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823994,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-01-18T20:03:00Z,1,77,2326520729,928779147,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5823994,HRasG12V:TgfbrIIfl/fl_S51_Myctag,Vehicle,,,Squamous cell carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658109,OTHER,SAMN25078318,ROCKEFELLER UNIVERSITY,public,SRX13826134,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823993,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-01-18T21:49:00Z,1,29,2521176869,3910727239,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5823993,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658110,OTHER,SAMN25078319,ROCKEFELLER UNIVERSITY,public,SRX13826133,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823992,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-18T21:50:00Z,1,29,1584194503,2434659470,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5823992,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658111,OTHER,SAMN25078320,ROCKEFELLER UNIVERSITY,public,SRX13826132,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823991,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-01-18T22:11:00Z,1,30,1782859437,2699772818,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5823991,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658112,OTHER,SAMN25078321,ROCKEFELLER UNIVERSITY,public,SRX13826131,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823990,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-01-18T22:29:00Z,1,30,2150477383,3271275649,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5823990,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658113,OTHER,SAMN25078322,ROCKEFELLER UNIVERSITY,public,SRX13826130,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823989,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-01-19T00:03:00Z,1,30,3181351222,4863845738,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5823989,HRasG12V:TgfbrIIfl/fl_S51_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658114,OTHER,SAMN25078323,ROCKEFELLER UNIVERSITY,public,SRX13826129,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823988,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-18T22:22:00Z,1,30,2017303907,3100520972,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5823988,HRasG12V:TgfbrIIfl/fl_S51_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658115,OTHER,SAMN25078324,ROCKEFELLER UNIVERSITY,public,SRX13826128,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823987,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-01-19T00:27:00Z,1,30,3637768983,5450204900,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5823987,HRasG12V:TgfbrIIfl/fl_S51_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658116,OTHER,SAMN25078325,ROCKEFELLER UNIVERSITY,public,SRX13826127,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823986,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-01-18T22:56:00Z,1,30,1635851492,2487010910,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51_keratynocytes,,,GSM5823986,HRasG12V:TgfbrIIfl/fl_S51_Myctag,"Bortezomib (100nM\, 4.5h)",,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17658117,OTHER,SAMN25078326,ROCKEFELLER UNIVERSITY,public,SRX13826126,Illumina NovaSeq 6000,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-07-15T00:00:00Z,GSM5823985,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-01-18T21:53:00Z,1,29,2512330191,3879937701,PRJNA798445,SRP355694,HRasG12V:TgfbrIIfl/fl_S51A_keratynocytes,,,GSM5823985,HRasG12V:TgfbrIIfl/fl_S51A_Myctag,Vehicle,,,Squamous cell carcinoma,,,,Ribosome_protected_fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
